Num,식품코드,,,FoodName,,,,Category,ServingSize,,Kcal,,,,Protein,Fat,Carbo,,,,,,,,,,,,,,,,,,,,,Natrium
28369,R01956,,,"동자개(빠가사리), 생것",,,,어패류 및 기타 수산물,100,,146,,,,15.4,8.8,0.2,,,,,,,,,,,,,,,,,,,,,119
28370,R01957,,,"둑중개, 생것",,,,어패류 및 기타 수산물,100,,103,,,,15,4.2,0.2,,,,,,,,,,,,,,,,,,,,,260
28371,R01958,,,"둑중개, 삶은것",,,,어패류 및 기타 수산물,100,,122,,,,15.8,5.8,0.2,,,,,,,,,,,,,,,,,,,,,90
28372,R01959,,,"둑중개, 조린것",,,,어패류 및 기타 수산물,100,,302,,,,29.4,5.5,33.8,,,,,,,,,,,,,,,,,,,,,1700
28373,R01960,,,"드렁허리, 생것",,,,어패류 및 기타 수산물,100,,92,,,,17.9,1.7,0,,,,,,,,,,,,,,,,,,,,,0
28374,R01961,,,"등가시치, 생것",,,,어패류 및 기타 수산물,100,,80,,,,18.5,0.1,0,,,,,,,,,,,,,,,,,,,,,0
28375,R01962,,,"만새기, 생것",,,,어패류 및 기타 수산물,100,,108,,,,21.3,1.9,0.00001,,,,,,,,,,,,,,,,,,,,,50
28376,R01963,,,"망둥어(풀망둑), 생것",,,,어패류 및 기타 수산물,100,,78,,,,16.4,0.7,0.3,,,,,,,,,,,,,,,,,,,,,0
28377,R01964,,,"매퉁이, 생것",,,,어패류 및 기타 수산물,100,,94,,,,20.8,0.5,0.1,,,,,,,,,,,,,,,,,,,,,0
28378,R01965,,,"메기, 생것",,,,어패류 및 기타 수산물,100,,113,,,,15.1,5.3,0.1,,,,,,,,,,,,,,,,,,,,,46
28379,R01966,,,"메기, 물메기, 생것",,,,어패류 및 기타 수산물,100,,79,,,,16.4,0.9,0.1,,,,,,,,,,,,,,,,,,,,,0
28380,R01967,,,"메기, 붉은메기, 생것",,,,어패류 및 기타 수산물,100,,84,,,,18.2,0.7,0,,,,,,,,,,,,,,,,,,,,,0
28381,R01968,,,"멸치, 생것",,,,어패류 및 기타 수산물,100,,125,,,,17.7,5.4,0.3,,,,,,,,,,,,,,,,,,,,,0
28382,R01969,,,"멸치, 유지통조림",,,,어패류 및 기타 수산물,100,,173,,,,9.7,14.6,0,,,,,,,,,,,,,,,,,,,,,0
28383,R01970,,,"멸치, 대멸치, 삶아서 말린것",,,,어패류 및 기타 수산물,100,,302,,,,59.31,5.45,0,,,,,,,,,,,,,,,,,,,,,2180
28384,R01971,,,"멸치, 중멸치, 삶아서 말린것",,,,어패류 및 기타 수산물,100,,246,,,,49.69,3.3,1.07,,,,,,,,,,,,,,,,,,,,,2377
28385,R01972,,,"멸치, 잔멸치, 삶아서 말린것",,,,어패류 및 기타 수산물,100,,226,,,,42.94,4.59,0.32,,,,,,,,,,,,,,,,,,,,,2646
28386,R01973,,,"멸치 볶음, 멸치풋고추볶음",,,,어패류 및 기타 수산물,100,,266,,,,23.3,11.2,17,,,,,,,,,,,,,,,,,,,,,1378
28387,R01974,,,"멸치 볶음, 잔멸치볶음",,,,어패류 및 기타 수산물,100,,347,,,,31,12.6,26.2,,,,,,,,,,,,,,,,,,,,,1896
28388,R01975,,,멸치 육수,,,,어패류 및 기타 수산물,100,,0,,,,0.1,0,0,,,,,,,,,,,,,,,,,,,,,19
28389,R01976,,,"멸치젓, 염절임",,,,어패류 및 기타 수산물,100,,164,,,,14.1,11.2,0.6,,,,,,,,,,,,,,,,,,,,,11826
28390,R01977,,,"멸치젓, 액젓, 염절임",,,,어패류 및 기타 수산물,100,,29,,,,6.5,0,0.3,,,,,,,,,,,,,,,,,,,,,5710
28391,R01978,,,"명태, 생것",,,,어패류 및 기타 수산물,100,,81,,,,17.5,0.7,0,,,,,,,,,,,,,,,,,,,,,132
28392,R01979,,,"명태, 구운것",,,,어패류 및 기타 수산물,100,,111,,,,23.48,1.18,0,,,,,,,,,,,,,,,,,,,,,419
28393,R01980,,,"명태, 북어, 말린것",,,,어패류 및 기타 수산물,100,,291,,,,61.7,3.1,0,,,,,,,,,,,,,,,,,,,,,496
28394,R01981,,,"명태, 노가리, 말린것",,,,어패류 및 기타 수산물,100,,357,,,,76.1,3.2,0.9,,,,,,,,,,,,,,,,,,,,,625
28395,R01982,,,"명태, 황태, 말린것",,,,어패류 및 기타 수산물,100,,377,,,,80.3,3.8,0,,,,,,,,,,,,,,,,,,,,,499
28396,R01983,,,"명태, 황태포, 말린것",,,,어패류 및 기타 수산물,100,,352,,,,79,0.4,2.8,,,,,,,,,,,,,,,,,,,,,438
28397,R01984,,,"명태, 코다리, 반건조",,,,어패류 및 기타 수산물,100,,108,,,,21.7,1.7,0.1,,,,,,,,,,,,,,,,,,,,,208
28398,R01985,,,"명태, 코다리, 반건조, 구운것",,,,어패류 및 기타 수산물,100,,112,,,,25.2,0.5,0,,,,,,,,,,,,,,,,,,,,,132
28399,R01986,,,"명태, 동태, 냉동",,,,어패류 및 기타 수산물,100,,73,,,,15.9,0.5,0.1,,,,,,,,,,,,,,,,,,,,,210
28400,R01987,,,"명태, 조미포, 조미하여 말린것",,,,어패류 및 기타 수산물,100,,314,,,,43.9,1.5,29.2,,,,,,,,,,,,,,,,,,,,,0
28401,R01988,,,"명태, 포, 말린것",,,,어패류 및 기타 수산물,100,,375,,,,82.7,2.4,0,,,,,,,,,,,,,,,,,,,,,482
28402,R01989,,,"명태 부산물, 알, 생것",,,,어패류 및 기타 수산물,100,,125,,,,20.5,3,2.7,,,,,,,,,,,,,,,,,,,,,0
28403,R01990,,,"명태젓, 명란젓, 염절임",,,,어패류 및 기타 수산물,100,,125,,,,20.5,3,2.7,,,,,,,,,,,,,,,,,,,,,3531
28404,R01991,,,"명태젓, 창난젓, 염절임",,,,어패류 및 기타 수산물,100,,116,,,,12.9,3.2,8.2,,,,,,,,,,,,,,,,,,,,,0
28405,R01992,,,"모래무지, 생것",,,,어패류 및 기타 수산물,100,,77,,,,15.7,1.1,0,,,,,,,,,,,,,,,,,,,,,0
28406,R01993,,,"몽치다래, 생것",,,,어패류 및 기타 수산물,100,,158,,,,24.1,5.9,0.5,,,,,,,,,,,,,,,,,,,,,0
28407,R01994,,,"문절망둑, 생것",,,,어패류 및 기타 수산물,100,,91,,,,18.7,1.1,0.3,,,,,,,,,,,,,,,,,,,,,150
28408,R01995,,,"문절망둑, 장조림",,,,어패류 및 기타 수산물,100,,252,,,,28.3,2.1,29,,,,,,,,,,,,,,,,,,,,,0
28409,R01996,,,"물치다래, 생것",,,,어패류 및 기타 수산물,100,,166,,,,23.4,7.3,0.1,,,,,,,,,,,,,,,,,,,,,0
28410,R01997,,,"미꾸라지, 생것",,,,어패류 및 기타 수산물,100,,95,,,,16.2,2.8,0.2,,,,,,,,,,,,,,,,,,,,,85
28411,R01998,,,"미꾸라지, 삶은것",,,,어패류 및 기타 수산물,100,,83,,,,17.1,1.2,0.00001,,,,,,,,,,,,,,,,,,,,,100
28412,R01999,,,"민달고기, 생것",,,,어패류 및 기타 수산물,100,,96,,,,20.3,1,0.1,,,,,,,,,,,,,,,,,,,,,0
28413,R02000,,,"민어, 생것",,,,어패류 및 기타 수산물,100,,86,,,,18,0.8,0.5,,,,,,,,,,,,,,,,,,,,,0
28414,R02001,,,"민어, 구운것",,,,어패류 및 기타 수산물,100,,106,,,,23.4,0.8,0.00001,,,,,,,,,,,,,,,,,,,,,140
28415,R02002,,,"민어, 튀긴것(튀김옷)",,,,어패류 및 기타 수산물,100,,221,,,,18.2,12.67,7.54,,,,,,,,,,,,,,,,,,,,,348
28416,R02003,,,"민어, 암치, 조미하여 말린것",,,,어패류 및 기타 수산물,100,,320,,,,39.8,1.5,35.2,,,,,,,,,,,,,,,,,,,,,0
28417,R02004,,,"민어 부산물, 알, 염장",,,,어패류 및 기타 수산물,100,,293,,,,35.1,15.9,0,,,,,,,,,,,,,,,,,,,,,711
28418,R02005,,,"민태, 생것",,,,어패류 및 기타 수산물,100,,87,,,,15.2,2.5,0,,,,,,,,,,,,,,,,,,,,,0
28419,R02006,,,"박대, 생것",,,,어패류 및 기타 수산물,100,,91,,,,19.2,0.7,0.6,,,,,,,,,,,,,,,,,,,,,0
28420,R02007,,,"박대, 말린것",,,,어패류 및 기타 수산물,100,,133,,,,25.6,2.2,0.9,,,,,,,,,,,,,,,,,,,,,837
28421,R02008,,,"박대, 반건조",,,,어패류 및 기타 수산물,100,,104,,,,21.4,1.4,0.1,,,,,,,,,,,,,,,,,,,,,1394
28422,R02009,,,"방어, 생것",,,,어패류 및 기타 수산물,100,,87,,,,18.4,0.8,0.4,,,,,,,,,,,,,,,,,,,,,32
28423,R02010,,,"방어, 구운것",,,,어패류 및 기타 수산물,100,,304,,,,26.2,20.4,0.3,,,,,,,,,,,,,,,,,,,,,40
28424,R02011,,,"방어, 훈제통조림",,,,어패류 및 기타 수산물,100,,320,,,,27.2,22.4,0.5,,,,,,,,,,,,,,,,,,,,,0
28425,R02012,,,"방어, 양식, 어린것, 생것",,,,어패류 및 기타 수산물,100,,251,,,,20.7,17.2,0.3,,,,,,,,,,,,,,,,,,,,,38
28426,R02013,,,"방어, 자연산, 어린것, 생것",,,,어패류 및 기타 수산물,100,,163,,,,21,8,0.3,,,,,,,,,,,,,,,,,,,,,37
28427,R02014,,,"백연, 생것",,,,어패류 및 기타 수산물,100,,90,,,,19,0.8,0.3,,,,,,,,,,,,,,,,,,,,,0
28428,R02015,,,"밴댕이, 생것",,,,어패류 및 기타 수산물,100,,219,,,,16.3,16.5,0.2,,,,,,,,,,,,,,,,,,,,,0
28429,R02016,,,"밴댕이, 삶아서 말린것",,,,어패류 및 기타 수산물,100,,301,,,,48.2,10.3,0.5,,,,,,,,,,,,,,,,,,,,,0
28430,R02017,,,"밴댕이젓, 염절임",,,,어패류 및 기타 수산물,100,,114,,,,16.4,4.9,0,,,,,,,,,,,,,,,,,,,,,0
28431,R02018,,,"뱅어, 생것",,,,어패류 및 기타 수산물,100,,68,,,,13.3,1.1,0.3,,,,,,,,,,,,,,,,,,,,,170
28432,R02019,,,"뱅어, 말린것",,,,어패류 및 기타 수산물,100,,311,,,,56.1,7.9,0,,,,,,,,,,,,,,,,,,,,,0
28433,R02020,,,"뱅어, 포, 말린것",,,,어패류 및 기타 수산물,100,,362,,,,60.4,11,1.2,,,,,,,,,,,,,,,,,,,,,680
28434,R02021,,,"베도라치, 생것",,,,어패류 및 기타 수산물,100,,106,,,,20.7,1.9,0,,,,,,,,,,,,,,,,,,,,,0
28435,R02022,,,"베도라치, 그물베도라치, 생것",,,,어패류 및 기타 수산물,100,,107,,,,22,1.2,0.7,,,,,,,,,,,,,,,,,,,,,0
28436,R02023,,,"베도라치, 장어베도라치, 생것",,,,어패류 및 기타 수산물,100,,134,,,,19.3,5.4,0.7,,,,,,,,,,,,,,,,,,,,,0
28437,R02024,,,"베로치, 생것",,,,어패류 및 기타 수산물,100,,87,,,,19.5,0.4,0,,,,,,,,,,,,,,,,,,,,,0
28438,R02025,,,"베스, 생것",,,,어패류 및 기타 수산물,100,,82,,,,18.2,0.4,0.1,,,,,,,,,,,,,,,,,,,,,0
28439,R02026,,,"벤자리, 생것",,,,어패류 및 기타 수산물,100,,122,,,,17,5.3,0.3,,,,,,,,,,,,,,,,,,,,,160
28440,R02027,,,"벤자리, 노랑벤자리, 생것",,,,어패류 및 기타 수산물,100,,94,,,,17.3,2.1,0.2,,,,,,,,,,,,,,,,,,,,,0
28441,R02028,,,"병어, 생것",,,,어패류 및 기타 수산물,100,,128,,,,16.4,6.3,0.3,,,,,,,,,,,,,,,,,,,,,158
28442,R02029,,,"보구치, 생것",,,,어패류 및 기타 수산물,100,,119,,,,19.3,3.9,0.3,,,,,,,,,,,,,,,,,,,,,0
28443,R02030,,,"보리멸, 생것",,,,어패류 및 기타 수산물,100,,93,,,,19.5,1.1,0,,,,,,,,,,,,,,,,,,,,,140
28444,R02031,,,"보리멸, 냉동",,,,어패류 및 기타 수산물,100,,98,,,,19.6,1.5,0.3,,,,,,,,,,,,,,,,,,,,,161
28445,R02032,,,"복어, 검복, 생것",,,,어패류 및 기타 수산물,100,,95,,,,21.5,0.3,0.1,,,,,,,,,,,,,,,,,,,,,0
28446,R02033,,,"복어, 검복, 조미하여 말린것",,,,어패류 및 기타 수산물,100,,293,,,,47.7,2.3,17.6,,,,,,,,,,,,,,,,,,,,,0
28447,R02034,,,"복어, 국매리복, 생것",,,,어패류 및 기타 수산물,100,,92,,,,20.7,0.3,0.2,,,,,,,,,,,,,,,,,,,,,0
28448,R02035,,,"복어, 까치복, 생것",,,,어패류 및 기타 수산물,100,,86,,,,19.3,0.2,0.5,,,,,,,,,,,,,,,,,,,,,0
28449,R02036,,,"복어, 까칠복, 생것",,,,어패류 및 기타 수산물,100,,86,,,,19.3,0.3,0.1,,,,,,,,,,,,,,,,,,,,,0
28450,R02037,,,"복어, 매리복, 생것",,,,어패류 및 기타 수산물,100,,89,,,,19.8,0.3,0.4,,,,,,,,,,,,,,,,,,,,,0
28451,R02038,,,"복어, 밀복, 생것",,,,어패류 및 기타 수산물,100,,81,,,,17.3,0.7,0.1,,,,,,,,,,,,,,,,,,,,,0
28452,R02039,,,"복어, 자주복, 생것",,,,어패류 및 기타 수산물,100,,84,,,,18.8,0.2,0.4,,,,,,,,,,,,,,,,,,,,,0
28453,R02040,,,"복어, 졸복, 생것",,,,어패류 및 기타 수산물,100,,84,,,,18.9,0.1,0.5,,,,,,,,,,,,,,,,,,,,,0
28454,R02041,,,"복어, 흰점복, 생것",,,,어패류 및 기타 수산물,100,,72,,,,15.9,0.5,0,,,,,,,,,,,,,,,,,,,,,0
28455,R02042,,,"볼락, 생것",,,,어패류 및 기타 수산물,100,,94,,,,19.3,1,0.6,,,,,,,,,,,,,,,,,,,,,0
28456,R02043,,,"볼락, 구운것",,,,어패류 및 기타 수산물,100,,109,,,,22.23,1.62,0,,,,,,,,,,,,,,,,,,,,,89
28457,R02044,,,"볼락, 개볼락, 생것",,,,어패류 및 기타 수산물,100,,88,,,,19.1,0.7,0.1,,,,,,,,,,,,,,,,,,,,,0
28458,R02045,,,"볼락, 누루시볼락, 생것",,,,어패류 및 기타 수산물,100,,148,,,,22.4,5.8,0,,,,,,,,,,,,,,,,,,,,,0
28459,R02046,,,"볼락, 불볼락, 생것",,,,어패류 및 기타 수산물,100,,124,,,,18.6,4.6,0.7,,,,,,,,,,,,,,,,,,,,,0
28460,R02047,,,"볼락, 우럭볼락, 생것",,,,어패류 및 기타 수산물,100,,88,,,,18.3,1.1,0.1,,,,,,,,,,,,,,,,,,,,,0
28461,R02048,,,"볼락, 조피볼락(우럭), 생것",,,,어패류 및 기타 수산물,100,,99,,,,18.41,2.26,0,,,,,,,,,,,,,,,,,,,,,47
28462,R02049,,,"볼락, 탁자볼락, 생것",,,,어패류 및 기타 수산물,100,,86,,,,19.7,0.1,0.3,,,,,,,,,,,,,,,,,,,,,0
28463,R02050,,,"볼락, 황점볼락, 생것",,,,어패류 및 기타 수산물,100,,103,,,,21.3,1.3,0,,,,,,,,,,,,,,,,,,,,,0
28464,R02051,,,"부세, 생것",,,,어패류 및 기타 수산물,100,,104,,,,17.2,3.4,0,,,,,,,,,,,,,,,,,,,,,0
28465,R02052,,,"부시리, 생것",,,,어패류 및 기타 수산물,100,,109,,,,22.3,1.5,0.1,,,,,,,,,,,,,,,,,,,,,0
28466,R02053,,,"부치, 빨강부치, 생것",,,,어패류 및 기타 수산물,100,,72,,,,15.8,0.5,0,,,,,,,,,,,,,,,,,,,,,0
28467,R02054,,,"붉바리, 생것",,,,어패류 및 기타 수산물,100,,100,,,,21,1.1,0.1,,,,,,,,,,,,,,,,,,,,,0
28468,R02055,,,"붕어, 생것",,,,어패류 및 기타 수산물,100,,94,,,,18.1,1.8,0.1,,,,,,,,,,,,,,,,,,,,,30
28469,R02056,,,"붕어, 삶은것",,,,어패류 및 기타 수산물,100,,217,,,,15.7,4.4,28.6,,,,,,,,,,,,,,,,,,,,,51
28470,R02057,,,"붕어, 구운것",,,,어패류 및 기타 수산물,100,,172,,,,18,4.4,14.4,,,,,,,,,,,,,,,,,,,,,78
28471,R02058,,,"붕어, 참붕어, 생것",,,,어패류 및 기타 수산물,100,,116,,,,16.4,5.1,0.1,,,,,,,,,,,,,,,,,,,,,0
28472,R02059,,,"블루길, 생것",,,,어패류 및 기타 수산물,100,,84,,,,17.8,0.8,0.2,,,,,,,,,,,,,,,,,,,,,0
28473,R02060,,,"빙어, 생것",,,,어패류 및 기타 수산물,100,,86,,,,18.4,0.8,0,,,,,,,,,,,,,,,,,,,,,0
28474,R02061,,,"빙어, 삶아서 말린것",,,,어패류 및 기타 수산물,100,,188,,,,34.2,4.7,0,,,,,,,,,,,,,,,,,,,,,0
28475,R02062,,,"빙어, 장조림",,,,어패류 및 기타 수산물,100,,265,,,,26.7,5.1,27,,,,,,,,,,,,,,,,,,,,,0
28476,R02063,,,"빙어, 바다빙어, 생것",,,,어패류 및 기타 수산물,100,,92,,,,17.4,1.9,0.1,,,,,,,,,,,,,,,,,,,,,0
28477,R02064,,,"빙어, 바다빙어, 구운것(오븐)",,,,어패류 및 기타 수산물,100,,124,,,,22.6,3.1,0,,,,,,,,,,,,,,,,,,,,,77
28478,R02065,,,"산천어, 생것",,,,어패류 및 기타 수산물,100,,117,,,,20.3,3.3,0.1,,,,,,,,,,,,,,,,,,,,,50
28479,R02066,,,"살살치, 생것",,,,어패류 및 기타 수산물,100,,70,,,,15.5,0.2,0.6,,,,,,,,,,,,,,,,,,,,,0
28480,R02067,,,"삼세기, 생것",,,,어패류 및 기타 수산물,100,,98,,,,18.6,1.8,0.5,,,,,,,,,,,,,,,,,,,,,0
28481,R02068,,,"삼치, 생것",,,,어패류 및 기타 수산물,100,,112,,,,20.08,2.93,0,,,,,,,,,,,,,,,,,,,,,39
28482,R02069,,,"삼치, 구운것",,,,어패류 및 기타 수산물,100,,202,,,,23.6,10.8,0.1,,,,,,,,,,,,,,,,,,,,,90
28483,R02070,,,"삼치, 줄삼치, 생것",,,,어패류 및 기타 수산물,100,,134,,,,24.6,3.1,0.2,,,,,,,,,,,,,,,,,,,,,0
28484,R02071,,,"삼치, 평삼치, 생것",,,,어패류 및 기타 수산물,100,,120,,,,17.9,4.8,0,,,,,,,,,,,,,,,,,,,,,0
28485,R02072,,,"삼치젓, 염절임",,,,어패류 및 기타 수산물,100,,107,,,,22.7,1.1,0,,,,,,,,,,,,,,,,,,,,,0
28486,R02073,,,"상어, 가래상어, 생것",,,,어패류 및 기타 수산물,100,,100,,,,22.2,0.5,0.1,,,,,,,,,,,,,,,,,,,,,0
28487,R02074,,,"상어, 곱상어, 생것",,,,어패류 및 기타 수산물,100,,161,,,,16.2,10,0.3,,,,,,,,,,,,,,,,,,,,,0
28488,R02075,,,"상어, 까치상어, 생것",,,,어패류 및 기타 수산물,100,,113,,,,24.1,0.7,0.9,,,,,,,,,,,,,,,,,,,,,0
28489,R02076,,,"상어, 돔발상어, 생것",,,,어패류 및 기타 수산물,100,,293,,,,17.9,23.5,1.1,,,,,,,,,,,,,,,,,,,,,0
28490,R02077,,,"상어, 두툽상어, 생것",,,,어패류 및 기타 수산물,100,,95,,,,21.4,0.3,0.3,,,,,,,,,,,,,,,,,,,,,0
28491,R02078,,,"상어, 망상어, 생것",,,,어패류 및 기타 수산물,100,,90,,,,18.9,0.9,0.2,,,,,,,,,,,,,,,,,,,,,0
28492,R02079,,,"상어, 모조리상어, 생것",,,,어패류 및 기타 수산물,100,,108,,,,21.7,1.7,0,,,,,,,,,,,,,,,,,,,,,0
28493,R02080,,,"상어, 별상어, 생것",,,,어패류 및 기타 수산물,100,,104,,,,23.5,0.3,0.3,,,,,,,,,,,,,,,,,,,,,0
28494,R02081,,,"상어, 악상어, 생것",,,,어패류 및 기타 수산물,100,,276,,,,13.4,24.2,0,,,,,,,,,,,,,,,,,,,,,0
28495,R02082,,,"상어, 은상어, 생것",,,,어패류 및 기타 수산물,100,,102,,,,22.9,0.5,0,,,,,,,,,,,,,,,,,,,,,0
28496,R02083,,,"상어, 청새리상어, 생것",,,,어패류 및 기타 수산물,100,,101,,,,18.5,2.4,0.1,,,,,,,,,,,,,,,,,,,,,0
28497,R02084,,,"상어, 흉상어, 생것",,,,어패류 및 기타 수산물,100,,113,,,,23.5,1.4,0,,,,,,,,,,,,,,,,,,,,,0
28498,R02085,,,"상어, 지느러미, 생것",,,,어패류 및 기타 수산물,100,,345,,,,80.7,0,0,,,,,,,,,,,,,,,,,,,,,180
28499,R02086,,,"상어 부산물, 알, 생것",,,,어패류 및 기타 수산물,100,,321,,,,25,23.5,0.5,,,,,,,,,,,,,,,,,,,,,0
28500,R02087,,,"새다래, 생것",,,,어패류 및 기타 수산물,100,,104,,,,18.9,2.6,0,,,,,,,,,,,,,,,,,,,,,0
28501,R02088,,,"샛멸, 생것",,,,어패류 및 기타 수산물,100,,88,,,,19.5,0.6,0.00001,,,,,,,,,,,,,,,,,,,,,250
28502,R02089,,,"서대, 각시서대, 생것",,,,어패류 및 기타 수산물,100,,96,,,,18.4,1.8,0.2,,,,,,,,,,,,,,,,,,,,,0
28503,R02090,,,"서대, 궁제기서대, 생것",,,,어패류 및 기타 수산물,100,,92,,,,18.9,1.2,0.1,,,,,,,,,,,,,,,,,,,,,0
28504,R02091,,,"서대, 참서대, 생것",,,,어패류 및 기타 수산물,100,,85,,,,18.6,0.4,0.5,,,,,,,,,,,,,,,,,,,,,0
28505,R02092,,,"성대, 생것",,,,어패류 및 기타 수산물,100,,95,,,,19.9,1,0.2,,,,,,,,,,,,,,,,,,,,,0
28506,R02093,,,"성대, 별성대, 생것",,,,어패류 및 기타 수산물,100,,91,,,,19.3,1,0,,,,,,,,,,,,,,,,,,,,,0
28507,R02094,,,"성대, 별쭉지성대, 생것",,,,어패류 및 기타 수산물,100,,128,,,,19.2,5.1,0,,,,,,,,,,,,,,,,,,,,,0
28508,R02095,,,"송어, 생것",,,,어패류 및 기타 수산물,100,,121,,,,21,3.4,0.1,,,,,,,,,,,,,,,,,,,,,110
28509,R02096,,,"송어, 염장",,,,어패류 및 기타 수산물,100,,233,,,,36,8.4,0.8,,,,,,,,,,,,,,,,,,,,,0
28510,R02097,,,"송어, 통조림",,,,어패류 및 기타 수산물,100,,157,,,,18.2,8.8,0,,,,,,,,,,,,,,,,,,,,,750
28511,R02098,,,"송어, 무지개송어, 생것",,,,어패류 및 기타 수산물,100,,126,,,,21.1,3.9,0.1,,,,,,,,,,,,,,,,,,,,,75
28512,R02099,,,"송어, 무지개송어, 냉동",,,,어패류 및 기타 수산물,100,,159,,,,20,8,0.3,,,,,,,,,,,,,,,,,,,,,0
28513,R02100,,,"송어, 무지개송어, 구운것",,,,어패류 및 기타 수산물,100,,150,,,,22.92,5.82,0,,,,,,,,,,,,,,,,,,,,,56
28514,R02101,,,"송어젓, 염절임",,,,어패류 및 기타 수산물,100,,163,,,,24.8,6.3,0,,,,,,,,,,,,,,,,,,,,,4049
28515,R02102,,,"숭어, 생것",,,,어패류 및 기타 수산물,100,,108,,,,21.7,1.5,0.4,,,,,,,,,,,,,,,,,,,,,0
28516,R02103,,,"숭어, 구운것",,,,어패류 및 기타 수산물,100,,150,,,,24.81,4.86,0,,,,,,,,,,,,,,,,,,,,,71
28517,R02104,,,"숭어 부산물, 알, 소금에 절여 말린것",,,,어패류 및 기타 수산물,100,,423,,,,40.4,28.9,0.3,,,,,,,,,,,,,,,,,,,,,1400
28518,R02105,,,"쌍동가리, 생것",,,,어패류 및 기타 수산물,100,,101,,,,20.8,1.4,0,,,,,,,,,,,,,,,,,,,,,0
28519,R02106,,,"쌍뿔달재, 생것",,,,어패류 및 기타 수산물,100,,76,,,,16.9,0.4,0.1,,,,,,,,,,,,,,,,,,,,,0
28520,R02107,,,"쏘가리, 생것",,,,어패류 및 기타 수산물,100,,110,,,,17.2,4.1,0,,,,,,,,,,,,,,,,,,,,,86
28521,R02108,,,"쏘가리, 냉동",,,,어패류 및 기타 수산물,100,,124,,,,21.2,3.7,0.1,,,,,,,,,,,,,,,,,,,,,77
28522,R02109,,,"쏨뱅이, 생것",,,,어패류 및 기타 수산물,100,,91,,,,19.9,0.6,0.1,,,,,,,,,,,,,,,,,,,,,0
28523,R02110,,,"쑤기미, 생것",,,,어패류 및 기타 수산물,100,,85,,,,18.5,0.4,0.5,,,,,,,,,,,,,,,,,,,,,0
28524,R02111,,,"쑥감펭, 생것",,,,어패류 및 기타 수산물,100,,84,,,,19,0.3,0,,,,,,,,,,,,,,,,,,,,,0
28525,R02112,,,"아귀, 생것",,,,어패류 및 기타 수산물,100,,64,,,,14.1,0.2,0.5,,,,,,,,,,,,,,,,,,,,,0
28526,R02113,,,"아귀, 황아귀, 생것",,,,어패류 및 기타 수산물,100,,72,,,,16.3,0.2,0.1,,,,,,,,,,,,,,,,,,,,,0
28527,R02114,,,"아귀 부산물, 간, 생것",,,,어패류 및 기타 수산물,100,,416,,,,10.4,39,5.2,,,,,,,,,,,,,,,,,,,,,110
28528,R02115,,,"아홉동가리, 생것",,,,어패류 및 기타 수산물,100,,106,,,,19.8,2.3,0.1,,,,,,,,,,,,,,,,,,,,,0
28529,R02116,,,"애꼬치, 생것",,,,어패류 및 기타 수산물,100,,148,,,,18.9,7.2,0.1,,,,,,,,,,,,,,,,,,,,,120
28530,R02117,,,"애꼬치, 구운것",,,,어패류 및 기타 수산물,100,,145,,,,23.3,4.9,0.1,,,,,,,,,,,,,,,,,,,,,150
28531,R02118,,,"양미리, 생것",,,,어패류 및 기타 수산물,100,,122,,,,21.5,3.4,0,,,,,,,,,,,,,,,,,,,,,0
28532,R02119,,,"양미리, 말린것",,,,어패류 및 기타 수산물,100,,209,,,,29.9,8.5,1.2,,,,,,,,,,,,,,,,,,,,,128
28533,R02120,,,"양태, 생것",,,,어패류 및 기타 수산물,100,,88,,,,20,0.2,0.1,,,,,,,,,,,,,,,,,,,,,0
28534,R02121,,,"양태, 꽁지양태, 생것",,,,어패류 및 기타 수산물,100,,78,,,,16.5,0.6,0.6,,,,,,,,,,,,,,,,,,,,,0
28535,R02122,,,"양태, 눈양태, 생것",,,,어패류 및 기타 수산물,100,,91,,,,20.1,0.5,0.1,,,,,,,,,,,,,,,,,,,,,0
28536,R02123,,,"양태, 도화양태, 생것",,,,어패류 및 기타 수산물,100,,78,,,,16.9,0.5,0.3,,,,,,,,,,,,,,,,,,,,,0
28537,R02124,,,"양태, 돛양태, 생것",,,,어패류 및 기타 수산물,100,,82,,,,18.5,0.1,0.6,,,,,,,,,,,,,,,,,,,,,0
28538,R02125,,,"얼룩통구멍, 생것",,,,어패류 및 기타 수산물,100,,82,,,,18.2,0.5,0,,,,,,,,,,,,,,,,,,,,,0
28539,R02126,,,"여덟동가리, 생것",,,,어패류 및 기타 수산물,100,,110,,,,19.2,3.1,0,,,,,,,,,,,,,,,,,,,,,0
28540,R02127,,,"연어, 생것",,,,어패류 및 기타 수산물,100,,106,,,,20.6,1.9,0.2,,,,,,,,,,,,,,,,,,,,,95
28541,R02128,,,"연어, 훈제",,,,어패류 및 기타 수산물,100,,169,,,,23,7.7,0.3,,,,,,,,,,,,,,,,,,,,,793
28542,R02129,,,"연어, 염장",,,,어패류 및 기타 수산물,100,,146,,,,23.2,5.1,0.3,,,,,,,,,,,,,,,,,,,,,2300
28543,R02130,,,"연어, 통조림",,,,어패류 및 기타 수산물,100,,135,,,,20,5.4,0.3,,,,,,,,,,,,,,,,,,,,,0
28544,R02131,,,"연어, 소금첨가, 생것",,,,어패류 및 기타 수산물,100,,154,,,,22.8,6.1,0.1,,,,,,,,,,,,,,,,,,,,,1200
